Date,Discharge,Dayl,Prcp,Srad,Tmax,Tmin,Vp,one_Discharge,two_Discharge,three_Discharge,four_Discharge,five_Discharge,one_Prcp,two_Prcp,three_Prcp,four_Prcp,five_Prcp
2001-03-09,75.0,41126.4,0.0,408.39,11.58,-3.61,468.05,76.0,81.0,91.0,102.0,72.0,0.0,0.0,1.72,8.28,1.64
2001-03-10,72.0,41472.0,0.0,353.92,7.4,-4.27,446.33,75.0,76.0,81.0,91.0,102.0,0.0,0.0,0.0,1.72,8.28
2001-03-11,69.0,41472.0,0.0,415.73,10.5,-4.81,429.7,72.0,75.0,76.0,81.0,91.0,0.0,0.0,0.0,0.0,1.72
2001-03-12,67.0,41817.59,0.0,456.36,18.33,-2.4,443.32,69.0,72.0,75.0,76.0,81.0,0.0,0.0,0.0,0.0,0.0
2001-03-13,75.0,41817.59,3.39,282.27,14.66,1.35,671.05,67.0,69.0,72.0,75.0,76.0,0.0,0.0,0.0,0.0,0.0
2001-03-14,70.0,41817.59,0.26,399.28,18.83,3.99,730.03,75.0,67.0,69.0,72.0,75.0,3.39,0.0,0.0,0.0,0.0
2001-03-15,68.0,42163.2,0.0,399.79,16.08,1.16,601.29,70.0,75.0,67.0,69.0,72.0,0.26,3.39,0.0,0.0,0.0
2001-03-16,97.0,42163.2,6.99,168.54,9.14,2.32,718.63,68.0,70.0,75.0,67.0,69.0,0.0,0.26,3.39,0.0,0.0
2001-03-17,86.0,42508.8,0.94,232.05,8.42,1.23,665.0,97.0,68.0,70.0,75.0,67.0,6.99,0.0,0.26,3.39,0.0
2001-03-18,78.0,42508.8,0.0,414.48,14.27,-0.65,548.33,86.0,97.0,68.0,70.0,75.0,0.94,6.99,0.0,0.26,3.39
2001-03-19,70.0,42854.39,0.0,419.11,11.17,-4.04,430.52,78.0,86.0,97.0,68.0,70.0,0.0,0.94,6.99,0.0,0.26
2001-03-20,69.0,42854.39,0.0,440.47,12.51,-4.09,411.48,70.0,78.0,86.0,97.0,68.0,0.0,0.0,0.94,6.99,0.0
2001-03-21,1690.0,43200.0,41.25,245.58,10.15,-0.26,596.96,69.0,70.0,78.0,86.0,97.0,0.0,0.0,0.0,0.94,6.99
2001-03-22,1180.0,43200.0,22.32,151.58,8.79,2.93,764.88,1690.0,69.0,70.0,78.0,86.0,41.25,0.0,0.0,0.0,0.94
2001-03-23,621.0,43200.0,0.0,332.47,12.41,2.2,715.16,1180.0,1690.0,69.0,70.0,78.0,22.32,41.25,0.0,0.0,0.0
2001-03-24,448.0,43545.59,0.0,430.98,15.69,0.93,640.31,621.0,1180.0,1690.0,69.0,70.0,0.0,22.32,41.25,0.0,0.0
2001-03-25,363.0,43545.59,0.0,495.89,17.21,-4.01,453.65,448.0,621.0,1180.0,1690.0,69.0,0.0,0.0,22.32,41.25,0.0
2001-03-26,314.0,43891.21,0.0,414.83,10.3,-3.25,486.06,363.0,448.0,621.0,1180.0,1690.0,0.0,0.0,0.0,22.32,41.25
2001-03-27,282.0,43891.21,0.0,384.13,3.78,-8.02,339.9,314.0,363.0,448.0,621.0,1180.0,0.0,0.0,0.0,0.0,22.32
2001-03-28,262.0,44236.82,0.0,439.42,6.27,-8.14,339.09,282.0,314.0,363.0,448.0,621.0,0.0,0.0,0.0,0.0,0.0
2001-03-29,326.0,44236.82,5.04,328.37,10.99,-2.96,494.36,262.0,282.0,314.0,363.0,448.0,0.0,0.0,0.0,0.0,0.0
2001-03-30,1510.0,44582.41,38.09,198.65,8.91,1.7,700.69,326.0,262.0,282.0,314.0,363.0,5.04,0.0,0.0,0.0,0.0
2001-03-31,687.0,44582.41,8.16,313.14,17.41,4.12,830.81,1510.0,326.0,262.0,282.0,314.0,38.09,5.04,0.0,0.0,0.0
2001-04-01,544.0,44582.41,0.76,182.83,9.23,4.41,845.0,687.0,1510.0,326.0,262.0,282.0,8.16,38.09,5.04,0.0,0.0
2001-04-02,490.0,44928.0,4.11,197.09,9.75,3.02,762.0,544.0,687.0,1510.0,326.0,262.0,0.76,8.16,38.09,5.04,0.0
2001-04-03,410.0,44928.0,0.0,451.9,14.08,0.16,620.38,490.0,544.0,687.0,1510.0,326.0,4.11,0.76,8.16,38.09,5.04
2001-04-04,365.0,45273.6,0.0,406.86,13.49,1.77,703.41,410.0,490.0,544.0,687.0,1510.0,0.0,4.11,0.76,8.16,38.09
2001-04-05,325.0,45273.6,0.0,479.22,15.56,-0.44,600.0,365.0,410.0,490.0,544.0,687.0,0.0,0.0,4.11,0.76,8.16
2001-04-06,301.0,45619.2,0.0,483.21,19.45,2.62,736.23,325.0,365.0,410.0,490.0,544.0,0.0,0.0,0.0,4.11,0.76
2001-04-07,286.0,45619.2,2.54,346.01,22.31,9.55,1204.39,301.0,325.0,365.0,410.0,490.0,0.0,0.0,0.0,0.0,4.11
2001-04-08,261.0,45762.94,0.34,496.25,27.41,8.01,1069.42,286.0,301.0,325.0,365.0,410.0,2.54,0.0,0.0,0.0,0.0
2001-04-09,246.0,45964.78,0.06,481.57,27.54,9.32,1176.95,261.0,286.0,301.0,325.0,365.0,0.34,2.54,0.0,0.0,0.0
2001-04-10,232.0,45964.78,1.2,453.1,31.49,13.1,1487.1,246.0,261.0,286.0,301.0,325.0,0.06,0.34,2.54,0.0,0.0
2001-04-11,280.0,46310.39,16.08,304.4,23.77,11.09,1327.01,232.0,246.0,261.0,286.0,301.0,1.2,0.06,0.34,2.54,0.0
2001-04-12,272.0,46310.39,6.12,121.66,14.89,10.89,1310.9,280.0,232.0,246.0,261.0,286.0,16.08,1.2,0.06,0.34,2.54
2001-04-13,258.0,46656.01,1.38,409.17,25.62,12.41,1432.51,272.0,280.0,232.0,246.0,261.0,6.12,16.08,1.2,0.06,0.34
2001-04-14,239.0,46656.01,0.09,499.41,25.37,7.29,1026.01,258.0,272.0,280.0,232.0,246.0,1.38,6.12,16.08,1.2,0.06
2001-04-15,224.0,46799.75,0.0,479.31,24.61,8.2,1095.73,239.0,258.0,272.0,280.0,232.0,0.09,1.38,6.12,16.08,1.2
2001-04-16,216.0,47001.62,1.84,435.36,22.68,8.25,1107.17,224.0,239.0,258.0,272.0,280.0,0.0,0.09,1.38,6.12,16.08
2001-04-17,202.0,47001.62,1.89,442.05,14.88,0.46,634.14,216.0,224.0,239.0,258.0,272.0,1.84,0.0,0.09,1.38,6.12
2001-04-18,193.0,47347.2,0.0,344.91,9.89,0.86,660.08,202.0,216.0,224.0,239.0,258.0,1.89,1.84,0.0,0.09,1.38
2001-04-19,182.0,47347.2,0.0,444.44,10.37,-2.11,532.92,193.0,202.0,216.0,224.0,239.0,0.0,1.89,1.84,0.0,0.09
2001-04-20,174.0,47692.8,0.0,523.33,17.73,-0.2,602.86,182.0,193.0,202.0,216.0,224.0,0.0,0.0,1.89,1.84,0.0
2001-04-21,170.0,47692.8,0.0,437.19,19.64,6.24,940.99,174.0,182.0,193.0,202.0,216.0,0.0,0.0,0.0,1.89,1.84
2001-04-22,168.0,47692.8,1.43,403.93,22.81,10.6,1288.14,170.0,174.0,182.0,193.0,202.0,0.0,0.0,0.0,0.0,1.89
2001-04-23,157.0,48038.38,0.0,461.09,28.98,12.98,1445.16,168.0,170.0,174.0,182.0,193.0,1.43,0.0,0.0,0.0,0.0
2001-04-24,150.0,48038.38,0.0,458.29,29.98,14.23,1573.74,157.0,168.0,170.0,174.0,182.0,0.0,1.43,0.0,0.0,0.0
2001-04-25,141.0,48383.99,0.0,525.21,27.17,7.33,975.83,150.0,157.0,168.0,170.0,174.0,0.0,0.0,1.43,0.0,0.0
2001-04-26,137.0,48383.99,0.0,480.24,15.03,0.02,601.82,141.0,150.0,157.0,168.0,170.0,0.0,0.0,0.0,1.43,0.0
2001-04-27,131.0,48383.99,0.0,522.38,19.41,1.2,648.71,137.0,141.0,150.0,157.0,168.0,0.0,0.0,0.0,0.0,1.43
2001-04-28,125.0,48729.59,0.0,536.05,26.26,5.5,853.07,131.0,137.0,141.0,150.0,157.0,0.0,0.0,0.0,0.0,0.0
2001-04-29,117.0,48729.59,0.0,542.07,21.97,1.29,644.24,125.0,131.0,137.0,141.0,150.0,0.0,0.0,0.0,0.0,0.0
2001-04-30,114.0,49072.15,0.0,510.85,20.82,2.7,723.91,117.0,125.0,131.0,137.0,141.0,0.0,0.0,0.0,0.0,0.0
2001-05-01,112.0,49075.2,0.0,523.5,26.44,6.09,880.61,114.0,117.0,125.0,131.0,137.0,0.0,0.0,0.0,0.0,0.0
2001-05-02,108.0,49075.2,0.0,496.77,28.64,9.54,1112.59,112.0,114.0,117.0,125.0,131.0,0.0,0.0,0.0,0.0,0.0
2001-05-03,104.0,49420.82,0.0,479.28,29.98,11.7,1289.23,108.0,112.0,114.0,117.0,125.0,0.0,0.0,0.0,0.0,0.0
2001-05-04,98.0,49420.82,0.0,477.57,31.45,12.88,1395.46,104.0,108.0,112.0,114.0,117.0,0.0,0.0,0.0,0.0,0.0
2001-05-05,94.0,49428.15,0.0,449.03,30.75,13.92,1510.52,98.0,104.0,108.0,112.0,114.0,0.0,0.0,0.0,0.0,0.0
2001-05-06,91.0,49766.39,3.91,363.88,28.98,11.43,1354.73,94.0,98.0,104.0,108.0,112.0,0.0,0.0,0.0,0.0,0.0
2001-05-07,88.0,49766.39,0.0,448.55,18.65,3.6,788.09,91.0,94.0,98.0,104.0,108.0,3.91,0.0,0.0,0.0,0.0
2001-05-08,84.0,49816.88,0.0,470.19,19.84,3.61,780.47,88.0,91.0,94.0,98.0,104.0,0.0,3.91,0.0,0.0,0.0
2001-05-09,84.0,50112.0,0.96,450.31,22.29,6.86,971.48,84.0,88.0,91.0,94.0,98.0,0.0,0.0,3.91,0.0,0.0
2001-05-10,79.0,50112.0,0.0,466.52,25.05,8.55,1070.22,84.0,84.0,88.0,91.0,94.0,0.96,0.0,0.0,3.91,0.0
2001-05-11,75.0,50255.75,0.0,468.08,27.61,10.6,1217.27,79.0,84.0,84.0,88.0,91.0,0.0,0.96,0.0,0.0,3.91
2001-05-12,70.0,50457.6,0.0,471.79,30.16,12.15,1346.31,75.0,79.0,84.0,84.0,88.0,0.0,0.0,0.96,0.0,0.0
2001-05-13,66.0,50457.6,0.0,488.64,26.36,7.97,1024.11,70.0,75.0,79.0,84.0,84.0,0.0,0.0,0.0,0.96,0.0
2001-05-14,62.0,50508.09,0.0,480.42,20.99,3.85,784.3,66.0,70.0,75.0,79.0,84.0,0.0,0.0,0.0,0.0,0.96
2001-05-15,61.0,50803.21,0.0,467.7,21.01,4.58,823.95,62.0,66.0,70.0,75.0,79.0,0.0,0.0,0.0,0.0,0.0
2001-05-16,65.0,50803.21,0.8,366.83,16.89,5.38,910.68,61.0,62.0,66.0,70.0,75.0,0.0,0.0,0.0,0.0,0.0
2001-05-17,70.0,50803.21,6.66,212.69,16.84,8.24,1098.87,65.0,61.0,62.0,66.0,70.0,0.8,0.0,0.0,0.0,0.0
2001-05-18,75.0,51148.8,4.35,134.32,15.58,10.7,1295.69,70.0,65.0,61.0,62.0,66.0,6.66,0.8,0.0,0.0,0.0
2001-05-19,128.0,51148.8,24.2,184.56,20.19,12.76,1488.03,75.0,70.0,65.0,61.0,62.0,4.35,6.66,0.8,0.0,0.0
2001-05-20,169.0,51148.8,8.91,152.46,20.36,14.4,1654.87,128.0,75.0,70.0,65.0,61.0,24.2,4.35,6.66,0.8,0.0
2001-05-21,203.0,51292.56,9.66,145.12,18.33,12.87,1491.47,169.0,128.0,75.0,70.0,65.0,8.91,24.2,4.35,6.66,0.8
2001-05-22,363.0,51494.4,15.35,172.47,19.19,12.64,1458.68,203.0,169.0,128.0,75.0,70.0,9.66,8.91,24.2,4.35,6.66
2001-05-23,709.0,51494.4,26.65,331.11,23.23,9.07,1165.69,363.0,203.0,169.0,128.0,75.0,15.35,9.66,8.91,24.2,4.35
2001-05-24,324.0,51494.4,0.0,461.83,23.04,7.9,1071.87,709.0,363.0,203.0,169.0,128.0,26.65,15.35,9.66,8.91,24.2
2001-05-25,240.0,51743.98,1.67,399.75,24.61,11.39,1351.02,324.0,709.0,363.0,203.0,169.0,0.0,26.65,15.35,9.66,8.91
2001-05-26,223.0,51840.0,7.86,247.09,22.67,13.07,1511.43,240.0,324.0,709.0,363.0,203.0,1.67,0.0,26.65,15.35,9.66
2001-05-27,233.0,51840.0,5.57,281.05,22.16,11.21,1336.71,223.0,240.0,324.0,709.0,363.0,7.86,1.67,0.0,26.65,15.35
2001-05-28,186.0,51840.0,2.54,367.57,23.98,11.99,1399.29,233.0,223.0,240.0,324.0,709.0,5.57,7.86,1.67,0.0,26.65
2001-05-29,158.0,51890.49,0.91,432.72,23.37,10.58,1286.3,186.0,233.0,223.0,240.0,324.0,2.54,5.57,7.86,1.67,0.0
2001-05-30,138.0,52185.59,0.0,449.48,24.41,10.89,1313.29,158.0,186.0,233.0,223.0,240.0,0.91,2.54,5.57,7.86,1.67
2001-05-31,122.0,52185.59,0.0,509.56,22.07,5.69,926.06,138.0,158.0,186.0,233.0,223.0,0.0,0.91,2.54,5.57,7.86
2001-06-01,117.0,52185.59,0.0,429.69,20.76,8.78,1142.95,122.0,138.0,158.0,186.0,233.0,0.0,0.0,0.91,2.54,5.57
2001-06-02,143.0,52185.59,7.88,211.68,20.02,12.89,1477.26,117.0,122.0,138.0,158.0,186.0,0.0,0.0,0.0,0.91,2.54
2001-06-03,116.0,52192.93,0.29,437.66,25.02,12.19,1415.84,143.0,117.0,122.0,138.0,158.0,7.88,0.0,0.0,0.0,0.91
2001-06-04,104.0,52435.2,0.0,436.5,22.05,10.23,1258.69,116.0,143.0,117.0,122.0,138.0,0.29,7.88,0.0,0.0,0.0
2001-06-05,249.0,52531.21,23.89,307.9,23.82,12.85,1487.85,104.0,116.0,143.0,117.0,122.0,0.0,0.29,7.88,0.0,0.0
2001-06-06,211.0,52531.21,7.44,283.71,26.83,16.72,1903.25,249.0,104.0,116.0,143.0,117.0,23.89,0.0,0.29,7.88,0.0
2001-06-07,437.0,52531.21,26.47,276.1,26.75,17.13,1963.03,211.0,249.0,104.0,116.0,143.0,7.44,23.89,0.0,0.29,7.88
2001-06-08,286.0,52531.21,1.43,350.48,24.36,15.13,1718.26,437.0,211.0,249.0,104.0,116.0,26.47,7.44,23.89,0.0,0.29
2001-06-09,219.0,52531.21,0.0,489.18,26.16,12.18,1414.14,286.0,437.0,211.0,249.0,104.0,1.43,26.47,7.44,23.89,0.0
2001-06-10,179.0,52538.54,0.0,505.67,26.91,11.99,1398.96,219.0,286.0,437.0,211.0,249.0,0.0,1.43,26.47,7.44,23.89
2001-06-11,155.0,52581.7,0.0,511.51,28.56,13.02,1483.91,179.0,219.0,286.0,437.0,211.0,0.0,0.0,1.43,26.47,7.44
2001-06-12,138.0,52780.81,0.0,482.84,29.58,15.4,1752.26,155.0,179.0,219.0,286.0,437.0,0.0,0.0,0.0,1.43,26.47
2001-06-13,124.0,52873.75,0.0,460.58,31.23,17.83,2050.44,138.0,155.0,179.0,219.0,286.0,0.0,0.0,0.0,0.0,1.43
2001-06-14,119.0,52876.8,1.61,418.22,31.04,18.61,2143.78,124.0,138.0,155.0,179.0,219.0,0.0,0.0,0.0,0.0,0.0
2001-06-15,114.0,52876.8,0.1,383.77,29.71,19.68,2285.57,119.0,124.0,138.0,155.0,179.0,1.61,0.0,0.0,0.0,0.0
2001-06-16,142.0,52876.8,8.2,246.37,28.19,20.04,2336.6,114.0,119.0,124.0,138.0,155.0,0.1,1.61,0.0,0.0,0.0
2001-06-17,125.0,52876.8,11.14,331.6,28.47,16.4,1891.21,142.0,114.0,119.0,124.0,138.0,8.2,0.1,1.61,0.0,0.0
2001-06-18,105.0,52876.8,0.0,524.74,30.26,13.27,1526.65,125.0,142.0,114.0,119.0,124.0,11.14,8.2,0.1,1.61,0.0
2001-06-19,92.0,52876.8,0.0,499.38,29.08,13.62,1567.38,105.0,125.0,142.0,114.0,119.0,0.0,11.14,8.2,0.1,1.61
2001-06-20,85.0,52876.8,0.0,461.76,30.51,16.5,1869.96,92.0,105.0,125.0,142.0,114.0,0.0,0.0,11.14,8.2,0.1
2001-06-21,179.0,52876.8,23.13,361.86,31.78,16.12,1827.9,85.0,92.0,105.0,125.0,142.0,0.0,0.0,0.0,11.14,8.2
2001-06-22,245.0,52876.8,27.92,318.3,29.49,17.15,1959.68,179.0,85.0,92.0,105.0,125.0,23.13,0.0,0.0,0.0,11.14
2001-06-23,228.0,52876.8,14.97,287.79,28.43,17.86,2048.62,245.0,179.0,85.0,92.0,105.0,27.92,23.13,0.0,0.0,0.0
2001-06-24,168.0,52876.8,1.12,425.34,24.8,13.03,1505.07,228.0,245.0,179.0,85.0,92.0,14.97,27.92,23.13,0.0,0.0
2001-06-25,136.0,52876.8,0.0,456.19,26.48,13.35,1539.31,168.0,228.0,245.0,179.0,85.0,1.12,14.97,27.92,23.13,0.0
2001-06-26,115.0,52876.8,0.0,477.61,28.73,14.12,1606.77,136.0,168.0,228.0,245.0,179.0,0.0,1.12,14.97,27.92,23.13
2001-06-27,103.0,52876.8,0.0,451.16,29.44,15.83,1786.8,115.0,136.0,168.0,228.0,245.0,0.0,0.0,1.12,14.97,27.92
2001-06-28,93.0,52876.8,0.0,442.02,31.28,17.69,2033.6,103.0,115.0,136.0,168.0,228.0,0.0,0.0,0.0,1.12,14.97
2001-06-29,85.0,52876.8,0.0,435.48,32.12,18.63,2149.66,93.0,103.0,115.0,136.0,168.0,0.0,0.0,0.0,0.0,1.12
2001-06-30,79.0,52873.75,0.0,421.98,32.6,19.64,2281.62,85.0,93.0,103.0,115.0,136.0,0.0,0.0,0.0,0.0,0.0
2001-07-01,77.0,52674.94,1.52,365.17,32.3,19.92,2319.54,79.0,85.0,93.0,103.0,115.0,0.0,0.0,0.0,0.0,0.0
2001-07-02,72.0,52581.7,5.62,381.64,31.2,13.6,1560.4,77.0,79.0,85.0,93.0,103.0,1.52,0.0,0.0,0.0,0.0
2001-07-03,64.0,52531.21,0.0,466.63,23.55,10.06,1244.99,72.0,77.0,79.0,85.0,93.0,5.62,1.52,0.0,0.0,0.0
2001-07-04,64.0,52531.21,0.0,474.73,26.09,11.74,1379.35,64.0,72.0,77.0,79.0,85.0,0.0,5.62,1.52,0.0,0.0
2001-07-05,64.0,52531.21,0.0,442.13,29.41,15.89,1795.78,64.0,64.0,72.0,77.0,79.0,0.0,0.0,5.62,1.52,0.0
2001-07-06,58.0,52531.21,0.0,475.73,29.95,14.6,1670.12,64.0,64.0,64.0,72.0,77.0,0.0,0.0,0.0,5.62,1.52
2001-07-07,51.0,52531.21,0.0,497.5,27.22,10.91,1312.95,58.0,64.0,64.0,64.0,72.0,0.0,0.0,0.0,0.0,5.62
2001-07-08,51.0,52528.16,7.02,331.33,28.23,14.44,1646.84,51.0,58.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0
2001-07-09,59.0,52329.35,1.28,365.67,29.87,18.54,2136.31,51.0,51.0,58.0,64.0,64.0,7.02,0.0,0.0,0.0,0.0
2001-07-10,48.0,52185.59,0.0,448.95,31.19,16.48,1877.47,59.0,51.0,51.0,58.0,64.0,1.28,7.02,0.0,0.0,0.0
2001-07-11,43.0,52185.59,0.89,421.27,32.26,17.2,1959.56,48.0,59.0,51.0,51.0,58.0,0.0,1.28,7.02,0.0,0.0
2001-07-12,36.0,52185.59,0.0,487.89,29.62,13.34,1540.02,43.0,48.0,59.0,51.0,51.0,0.89,0.0,1.28,7.02,0.0
2001-07-13,34.0,52185.59,0.0,457.75,27.47,13.09,1511.49,36.0,43.0,48.0,59.0,51.0,0.0,0.89,0.0,1.28,7.02
2001-07-14,31.0,52089.62,0.0,471.5,27.34,12.21,1417.04,34.0,36.0,43.0,48.0,59.0,0.0,0.0,0.89,0.0,1.28
2001-07-15,28.0,51840.0,0.0,470.57,27.47,12.23,1418.69,31.0,34.0,36.0,43.0,48.0,0.0,0.0,0.0,0.89,0.0
2001-07-16,26.0,51840.0,0.0,462.93,28.67,13.36,1539.92,28.0,31.0,34.0,36.0,43.0,0.0,0.0,0.0,0.0,0.89
2001-07-17,24.0,51840.0,0.0,470.6,31.02,14.72,1681.04,26.0,28.0,31.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0
2001-07-18,26.0,51840.0,3.41,356.59,32.77,16.71,1919.27,24.0,26.0,28.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0
2001-07-19,28.0,51501.73,3.22,199.6,26.14,19.44,2252.6,26.0,24.0,26.0,28.0,31.0,3.41,0.0,0.0,0.0,0.0
2001-07-20,28.0,51494.4,0.0,408.4,26.99,14.58,1666.26,28.0,26.0,24.0,26.0,28.0,3.22,3.41,0.0,0.0,0.0
2001-07-21,25.0,51494.4,0.0,467.96,26.73,11.63,1370.62,28.0,28.0,26.0,24.0,26.0,0.0,3.22,3.41,0.0,0.0
2001-07-22,21.0,51494.4,0.0,479.56,28.0,11.89,1390.85,25.0,28.0,28.0,26.0,24.0,0.0,0.0,3.22,3.41,0.0
2001-07-23,18.0,51148.8,0.0,474.24,30.33,13.86,1588.85,21.0,25.0,28.0,28.0,26.0,0.0,0.0,0.0,3.22,3.41
2001-07-24,15.0,51148.8,0.0,442.92,32.97,17.41,1984.99,18.0,21.0,25.0,28.0,28.0,0.0,0.0,0.0,0.0,3.22
2001-07-25,13.0,51148.8,0.0,392.63,33.8,20.4,2392.42,15.0,18.0,21.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0
2001-07-26,57.0,50946.96,0.0,330.78,32.07,21.42,2550.82,13.0,15.0,18.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0
2001-07-27,112.0,50803.21,25.1,311.66,30.49,16.81,1921.51,57.0,13.0,15.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0
2001-07-28,35.0,50803.21,0.0,391.19,25.63,13.8,1578.35,112.0,57.0,13.0,15.0,18.0,25.1,0.0,0.0,0.0,0.0
2001-07-29,445.0,50800.16,31.95,212.59,21.59,13.67,1566.51,35.0,112.0,57.0,13.0,15.0,0.0,25.1,0.0,0.0,0.0
2001-07-30,276.0,50457.6,32.25,120.94,18.38,14.23,1622.39,445.0,35.0,112.0,57.0,13.0,31.95,0.0,25.1,0.0,0.0
2001-07-31,125.0,50457.6,1.63,297.03,23.4,15.03,1715.73,276.0,445.0,35.0,112.0,57.0,32.25,31.95,0.0,25.1,0.0
2001-08-01,84.0,50457.6,0.0,380.18,27.08,15.85,1786.66,125.0,276.0,445.0,35.0,112.0,1.63,32.25,31.95,0.0,25.1
2001-08-02,64.0,50112.0,0.0,438.04,28.06,14.22,1617.79,84.0,125.0,276.0,445.0,35.0,0.0,1.63,32.25,31.95,0.0
2001-08-03,53.0,50112.0,0.0,431.26,29.06,15.53,1762.73,64.0,84.0,125.0,276.0,445.0,0.0,0.0,1.63,32.25,31.95
2001-08-04,50.0,50112.0,6.98,294.84,29.19,17.19,1960.3,53.0,64.0,84.0,125.0,276.0,0.0,0.0,0.0,1.63,32.25
2001-08-05,50.0,49766.39,0.0,357.58,29.47,18.79,2172.34,50.0,53.0,64.0,84.0,125.0,6.98,0.0,0.0,0.0,1.63
2001-08-06,43.0,49766.39,0.01,379.72,31.03,19.3,2249.99,50.0,50.0,53.0,64.0,84.0,0.0,6.98,0.0,0.0,0.0
2001-08-07,38.0,49763.34,0.0,395.29,32.62,20.04,2334.68,43.0,50.0,50.0,53.0,64.0,0.01,0.0,6.98,0.0,0.0
2001-08-08,33.0,49420.82,0.0,400.33,33.38,20.25,2364.27,38.0,43.0,50.0,50.0,53.0,0.0,0.01,0.0,6.98,0.0
2001-08-09,30.0,49420.82,0.0,394.51,34.15,21.17,2508.91,33.0,38.0,43.0,50.0,50.0,0.0,0.0,0.01,0.0,6.98
2001-08-10,28.0,49218.95,0.0,393.61,34.38,21.41,2546.29,30.0,33.0,38.0,43.0,50.0,0.0,0.0,0.0,0.01,0.0
2001-08-11,496.0,49075.2,9.64,288.65,33.31,21.01,2484.85,28.0,30.0,33.0,38.0,43.0,0.0,0.0,0.0,0.0,0.01
2001-08-12,350.0,49075.2,21.23,259.24,31.0,20.66,2431.68,496.0,28.0,30.0,33.0,38.0,9.64,0.0,0.0,0.0,0.0
2001-08-13,741.0,48729.59,29.24,218.31,28.02,20.0,2329.12,350.0,496.0,28.0,30.0,33.0,21.23,9.64,0.0,0.0,0.0
2001-08-14,236.0,48729.59,3.99,299.33,28.33,18.09,2074.21,741.0,350.0,496.0,28.0,30.0,29.24,21.23,9.64,0.0,0.0
2001-08-15,143.0,48729.59,0.0,452.78,28.74,14.67,1675.94,236.0,741.0,350.0,496.0,28.0,3.99,29.24,21.23,9.64,0.0
2001-08-16,107.0,48383.99,0.0,445.55,28.98,15.17,1727.51,143.0,236.0,741.0,350.0,496.0,0.0,3.99,29.24,21.23,9.64
2001-08-17,92.0,48383.99,0.0,389.2,29.32,18.03,2070.72,107.0,143.0,236.0,741.0,350.0,0.0,0.0,3.99,29.24,21.23
2001-08-18,82.0,48038.38,0.0,442.13,29.99,16.09,1827.36,92.0,107.0,143.0,236.0,741.0,0.0,0.0,0.0,3.99,29.24
2001-08-19,74.0,48038.38,0.3,374.62,27.99,17.25,1972.6,82.0,92.0,107.0,143.0,236.0,0.0,0.0,0.0,0.0,3.99
2001-08-20,92.0,48038.38,5.44,274.52,28.19,17.81,2043.18,74.0,82.0,92.0,107.0,143.0,0.3,0.0,0.0,0.0,0.0
2001-08-21,79.0,47692.8,0.0,462.6,28.23,13.65,1565.24,92.0,74.0,82.0,92.0,107.0,5.44,0.3,0.0,0.0,0.0
2001-08-22,70.0,47692.8,0.0,452.7,27.91,13.88,1585.74,79.0,92.0,74.0,82.0,92.0,0.0,5.44,0.3,0.0,0.0
2001-08-23,64.0,47347.2,0.0,443.23,29.13,15.27,1735.47,70.0,79.0,92.0,74.0,82.0,0.0,0.0,5.44,0.3,0.0
2001-08-24,80.0,47347.2,16.84,300.12,28.94,17.14,1952.25,64.0,70.0,79.0,92.0,74.0,0.0,0.0,0.0,5.44,0.3
2001-08-25,70.0,47344.15,0.0,394.45,27.61,16.18,1836.19,80.0,64.0,70.0,79.0,92.0,16.84,0.0,0.0,0.0,5.44
2001-08-26,63.0,47001.62,0.0,412.73,28.61,16.19,1840.87,70.0,80.0,64.0,70.0,79.0,0.0,16.84,0.0,0.0,0.0
2001-08-27,58.0,47001.62,0.41,367.95,29.08,17.87,2056.25,63.0,70.0,80.0,64.0,70.0,0.0,0.0,16.84,0.0,0.0
2001-08-28,56.0,46656.01,2.7,321.27,30.23,18.38,2114.38,58.0,63.0,70.0,80.0,64.0,0.41,0.0,0.0,16.84,0.0
2001-08-29,52.0,46656.01,0.0,397.59,30.28,17.76,2042.73,56.0,58.0,63.0,70.0,80.0,2.7,0.41,0.0,0.0,16.84
2001-08-30,60.0,46310.39,1.47,333.77,28.56,18.4,2116.15,52.0,56.0,58.0,63.0,70.0,0.0,2.7,0.41,0.0,0.0
2001-08-31,70.0,46310.39,13.88,290.11,29.49,17.39,1995.02,60.0,52.0,56.0,58.0,63.0,1.47,0.0,2.7,0.41,0.0
2001-09-01,85.0,46310.39,9.25,293.97,29.11,17.83,2046.91,70.0,60.0,52.0,56.0,58.0,13.88,1.47,0.0,2.7,0.41
2001-09-02,76.0,45964.78,0.0,422.27,26.52,13.32,1535.4,85.0,70.0,60.0,52.0,56.0,9.25,13.88,1.47,0.0,2.7
2001-09-03,62.0,45964.78,0.0,384.99,25.14,13.77,1575.13,76.0,85.0,70.0,60.0,52.0,0.0,9.25,13.88,1.47,0.0
2001-09-04,56.0,45619.2,0.0,361.22,26.06,15.36,1742.11,62.0,76.0,85.0,70.0,60.0,0.0,0.0,9.25,13.88,1.47
